,Expected Annual Damage,Expected Number of Deaths,A.5_Expected Number of Deaths,A.5_Expected Annual Damage
12482,703554327.172381,1.0972170427142218,0.0,0.0
12483,31133012.970229987,0.03415559103755059,0.021127452547464825,23550224.732224043
12484,699503204.7385302,1.093482875660871,0.0,0.0
12485,699503204.7385302,1.093482875660871,0.0,0.0
12486,151333021.36024547,0.1385374840341531,0.12177517849071678,139699110.68838856
12487,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12488,703554327.172381,1.0972170427142218,0.0,0.0
12489,151333021.36024547,0.1385374840341531,0.12177517849071678,139699110.68838856
12490,35184135.40408094,0.03788975809090116,0.021127452547464825,23550224.732224043
12491,151333021.36024547,0.1385374840341531,0.12177517849071678,139699110.68838856
12492,1279991.5841066584,0.0007146205563076422,0.0,0.0
12493,1279991.5841066584,0.0007146205563076422,0.0,0.0
12494,1279991.5841066584,0.0007146205563076422,0.0,0.0
12495,15502087.93535088,0.02596616759041649,0.0,0.0
12496,0.0,0.0,0.0,0.0
12497,1279991.5841066584,0.0007146205563076422,0.0,0.0
12498,15502087.93535088,0.02596616759041649,0.0,0.0
12499,15502087.93535088,0.02596616759041649,0.0,0.0
12500,0.0,0.0,0.0,0.0
12501,15502087.93535088,0.02596616759041649,0.0,0.0
12502,15502087.93535088,0.02596616759041649,0.0,0.0
12503,15502087.93535088,0.02596616759041649,0.0,0.0
12504,11731584.984816406,0.010552488525339887,0.0,0.0
12505,11731584.984816406,0.010552488525339887,0.0,0.0
12506,21553490.331399553,0.02569124067831878,0.008928935134882444,9919579.659542648
12507,11731584.984816406,0.010552488525339887,0.0,0.0
12508,15972999.273684748,0.01251703485015097,0.0,0.0
12509,11731584.984816406,0.010552488525339887,0.0,0.0
12510,16279141.586663732,0.01907456388634295,0.0,0.0
12511,15972999.273684748,0.01251703485015097,0.0,0.0
12512,16279141.586663732,0.01907456388634295,0.0,0.0
12513,21553490.331399553,0.02569124067831878,0.008928935134882444,9919579.659542648
12514,16279141.586663732,0.01907456388634295,0.0,0.0
12515,16279141.586663732,0.01907456388634295,0.0,0.0
12516,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12517,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12518,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12519,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12520,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12521,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12522,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12523,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12524,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12525,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12526,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12527,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12528,59941441.1837685,0.053749895682449964,0.049345634605672234,55513664.83006053
12529,59941441.1837685,0.053749895682449964,0.049345634605672234,55513664.83006053
12530,53412284.35982151,0.047374417006972126,0.03846588601745133,43555651.13516794
12531,67147575.50191742,0.06610794014910856,0.049345634605672234,55513664.83006053
12532,59941441.1837685,0.053749895682449964,0.049345634605672234,55513664.83006053
12533,4427776.353707978,0.004404261076777732,0.0,0.0
12534,9856633.224653574,0.008908530989520795,0.0,0.0
12535,11633910.671856903,0.016762305543436336,0.0,0.0
12536,9856633.224653574,0.008908530989520795,0.0,0.0
12537,9856633.224653574,0.008908530989520795,0.0,0.0
12538,53412284.35982151,0.047374417006972126,0.03846588601745133,43555651.13516794
12539,9856633.224653574,0.008908530989520795,0.0,0.0
12540,21751042.067538183,0.035996661052133026,0.0,0.0
12541,21751042.067538183,0.035996661052133026,0.0,0.0
12542,21751042.067538183,0.035996661052133026,0.0,0.0
12543,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12544,21751042.067538183,0.035996661052133026,0.0,0.0
12545,65306693.20270613,0.07446254706958436,0.03846588601745133,43555651.13516794
12546,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12547,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12548,65306693.20270613,0.07446254706958436,0.03846588601745133,43555651.13516794
12549,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12550,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12551,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12552,12836601.483522423,0.011210219394839502,0.01049559883853186,11556609.899415765
12553,12836601.483522423,0.011210219394839502,0.01049559883853186,11556609.899415765
12554,12836601.483522423,0.011210219394839502,0.01049559883853186,11556609.899415765
12555,12836601.483522423,0.011210219394839502,0.01049559883853186,11556609.899415765
12556,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12557,30750862.819515098,0.027229000805759688,0.026514380249452046,29470871.23540844
12558,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12559,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12560,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12561,30750862.819515098,0.027229000805759688,0.026514380249452046,29470871.23540844
12562,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12563,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12564,35416629.23354127,0.03797585503588839,0.024947716545802627,27833840.99553533
12565,35416629.23354127,0.03797585503588839,0.024947716545802627,27833840.99553533
12566,35416629.23354127,0.03797585503588839,0.024947716545802627,27833840.99553533
12567,252423193.20790967,0.3969173703316512,0.0,0.0
12568,35416629.23354127,0.03797585503588839,0.024947716545802627,27833840.99553533
12569,7582788.238005944,0.013028138490085765,0.0,0.0
12570,252423193.20790967,0.3969173703316512,0.0,0.0
12571,252423193.20790967,0.3969173703316512,0.0,0.0
12572,7582788.238005944,0.013028138490085765,0.0,0.0
12573,252423193.20790967,0.3969173703316512,0.0,0.0
12574,252423193.20790967,0.3969173703316512,0.0,0.0
12575,252423193.20790967,0.3969173703316512,0.0,0.0
12576,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12577,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12578,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12579,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12580,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12581,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12582,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12583,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12584,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12585,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12586,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12587,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12588,185243181.49033484,0.2836582443164547,0.009667400591590292,11262208.670211554
12589,185243181.49033484,0.2836582443164547,0.009667400591590292,11262208.670211554
12590,321461171.7965605,0.2582184014000772,0.0,0.0
12591,481718315.83332515,0.7535369531135807,0.0,0.0
12592,185243181.49033484,0.2836582443164547,0.009667400591590292,11262208.670211554
12593,173980972.82012329,0.27399084372486443,0.0,0.0
12594,468548282.2552909,0.48743834065055147,0.0,0.0
12595,481718315.83332515,0.7535369531135807,0.0,0.0
12596,321461171.7965605,0.2582184014000772,0.0,0.0
12597,468548282.2552909,0.48743834065055147,0.0,0.0
12598,468548282.2552909,0.48743834065055147,0.0,0.0
12599,468548282.2552909,0.48743834065055147,0.0,0.0
12600,10799010.1154759,0.0070198337573290125,0.0,0.0
12601,10799010.1154759,0.0070198337573290125,0.0,0.0
12602,6804886.654807517,0.003298164823150456,0.0,0.0
12603,18365877.29452039,0.019997681541393017,0.0,0.0
12604,13986623.15235506,0.012713392894254775,0.008928935134882444,9919579.659542648
12605,10799010.1154759,0.0070198337573290125,0.0,0.0
12606,7582788.238005944,0.013028138490085765,0.0,0.0
12607,11633910.671856903,0.016762305543436336,0.0,0.0
12608,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12609,14314754.86066943,0.016263514488042446,0.0,0.0
12610,17502367.897548594,0.02195707362496821,0.008928935134882444,9919579.659542648
12611,7582788.238005944,0.013028138490085765,0.0,0.0
12612,7582788.238005944,0.013028138490085765,0.0,0.0
12613,7582788.238005944,0.013028138490085765,0.0,0.0
12614,7582788.238005944,0.013028138490085765,0.0,0.0
12615,0.0,0.0,0.0,0.0
12616,36206269.96719742,0.025567999871638172,0.0,0.0
12617,78253503.50659856,0.07552577297725895,0.06249763448717318,70670715.26859263
12618,28696401.7613355,0.012602650206746184,0.0,0.0
12619,28696401.7613355,0.012602650206746184,0.0,0.0
12620,36206269.96719742,0.025567999871638172,0.0,0.0
12621,72307745.50846574,0.0640642981908226,0.0640642981908226,72307745.50846574
12622,28696401.7613355,0.012602650206746184,0.0,0.0
12623,28696401.7613355,0.012602650206746184,0.0,0.0
12624,29003201.89148277,0.043964757867026916,0.0,0.0
12625,29003201.89148277,0.043964757867026916,0.0,0.0
12626,25757096.9088899,0.04223000663857851,0.0,0.0
12627,4067043.492812413,0.0037844577593723304,0.0,0.0
12628,29003201.89148277,0.043964757867026916,0.0,0.0
12629,29003201.89148277,0.043964757867026916,0.0,0.0
12630,7582788.238005944,0.013028138490085765,0.0,0.0
12631,4067043.492812413,0.0037844577593723304,0.0,0.0
12632,25757096.9088899,0.04223000663857851,0.0,0.0
12633,7582788.238005944,0.013028138490085765,0.0,0.0
12634,7582788.238005944,0.013028138490085765,0.0,0.0
12635,7582788.238005944,0.013028138490085765,0.0,0.0
12636,40716183.89240796,0.03678514442486639,0.03616290356356652,40354679.35254555
12637,40716183.89240796,0.03678514442486639,0.03616290356356652,40354679.35254555
12638,40716183.89240796,0.03678514442486639,0.03616290356356652,40354679.35254555
12639,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12640,40716183.89240796,0.03678514442486639,0.03616290356356652,40354679.35254555
12641,25548759.51195958,0.023316357112414105,0.02269411625111424,25187254.972097166
12642,25187254.972097166,0.02269411625111424,0.02269411625111424,25187254.972097166
12643,25187254.972097166,0.02269411625111424,0.02269411625111424,25187254.972097166
12644,25548759.51195958,0.023316357112414105,0.02269411625111424,25187254.972097166
12645,25187254.972097166,0.02269411625111424,0.02269411625111424,25187254.972097166
12646,40354679.35254555,0.03616290356356652,0.03616290356356652,40354679.35254555
12647,25187254.972097166,0.02269411625111424,0.02269411625111424,25187254.972097166
12648,78253503.50659856,0.07552577297725895,0.06249763448717318,70670715.26859263
12649,78253503.50659856,0.07552577297725895,0.06249763448717318,70670715.26859263
12650,78253503.50659856,0.07552577297725895,0.06249763448717318,70670715.26859263
12651,72669250.04832815,0.06468653905212246,0.0640642981908226,72307745.50846574
12652,78253503.50659856,0.07552577297725895,0.06249763448717318,70670715.26859263
12653,306557110.9421479,0.266610594690068,0.2535824561999822,298974322.704142
12654,300972857.4838775,0.25577136076493145,0.2551491199036316,300611352.9440151
12655,300972857.4838775,0.25577136076493145,0.2551491199036316,300611352.9440151
12656,306557110.9421479,0.266610594690068,0.2535824561999822,298974322.704142
12657,300972857.4838775,0.25577136076493145,0.2551491199036316,300611352.9440151
12658,72669250.04832815,0.06468653905212246,0.0640642981908226,72307745.50846574
12659,300972857.4838775,0.25577136076493145,0.2551491199036316,300611352.9440151
12660,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12661,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12662,4067043.492812413,0.0037844577593723304,0.0,0.0
12663,21077741.398122884,0.034945128963564,0.0,0.0
12664,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12665,0.0,0.0,0.0,0.0
12666,25128863.831973843,0.03867929601691457,0.0,0.0
12667,21077741.398122884,0.034945128963564,0.0,0.0
12668,4067043.492812413,0.0037844577593723304,0.0,0.0
12669,25128863.831973843,0.03867929601691457,0.0,0.0
12670,25128863.831973843,0.03867929601691457,0.0,0.0
12671,25128863.831973843,0.03867929601691457,0.0,0.0
12672,271737802.1078596,0.23890599536027504,0.2221436898168387,260103891.4360027
12673,271737802.1078596,0.23890599536027504,0.2221436898168387,260103891.4360027
12674,267686679.67400864,0.23517182830692449,0.2221436898168387,260103891.4360027
12675,271737802.1078596,0.23890599536027504,0.2221436898168387,260103891.4360027
12676,271737802.1078596,0.23890599536027504,0.2221436898168387,260103891.4360027
12677,67147575.50191742,0.06610794014910856,0.049345634605672234,55513664.83006053
12678,63096453.06806647,0.062373773095758,0.049345634605672234,55513664.83006053
12679,67147575.50191742,0.06610794014910856,0.049345634605672234,55513664.83006053
12680,63096453.06806647,0.062373773095758,0.049345634605672234,55513664.83006053
12681,63096453.06806647,0.062373773095758,0.049345634605672234,55513664.83006053
12682,267686679.67400864,0.23517182830692449,0.2221436898168387,260103891.4360027
12683,63096453.06806647,0.062373773095758,0.049345634605672234,55513664.83006053
12684,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12685,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12686,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12687,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12688,1759770.812799643,0.001146934669030187,0.0004323141127225448,479779.22869298473
12689,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12690,1279991.5841066584,0.0007146205563076422,0.0,0.0
12691,1279991.5841066584,0.0007146205563076422,0.0,0.0
12692,1279991.5841066584,0.0007146205563076422,0.0,0.0
12693,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12694,1759770.812799643,0.001146934669030187,0.0004323141127225448,479779.22869298473
12695,1279991.5841066584,0.0007146205563076422,0.0,0.0
12696,21077741.398122884,0.034945128963564,0.0,0.0
12697,21077741.398122884,0.034945128963564,0.0,0.0
12698,21077741.398122884,0.034945128963564,0.0,0.0
12699,0.0,0.0,0.0,0.0
12700,21077741.398122884,0.034945128963564,0.0,0.0
12701,21077741.398122884,0.034945128963564,0.0,0.0
12702,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12703,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12704,21077741.398122884,0.034945128963564,0.0,0.0
12705,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12706,0.0,0.0,0.0,0.0
12707,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12708,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12709,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12710,31900884.488347743,0.028732174305174957,0.024947716545802627,27833840.99553533
12711,33339885.146895844,0.055258145128664275,0.0,0.0
12712,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12713,35521064.64528578,0.031883238554746514,0.031883238554746514,35521064.64528578
12714,39168788.48522155,0.06056859862219344,0.0015762864401785994,1777780.9044747532
12715,35117666.0513706,0.05683443156884287,0.0015762864401785994,1777780.9044747532
12716,37951077.89822507,0.03410103261046943,0.030316574851097094,33884034.40541266
12717,39168788.48522155,0.06056859862219344,0.0015762864401785994,1777780.9044747532
12718,37391007.5807468,0.05899231218201484,0.0,0.0
12719,39168788.48522155,0.06056859862219344,0.0015762864401785994,1777780.9044747532
12720,37951077.89822507,0.03410103261046943,0.030316574851097094,33884034.40541266
12721,37951077.89822507,0.03410103261046943,0.030316574851097094,33884034.40541266
12722,35521064.64528578,0.031883238554746514,0.031883238554746514,35521064.64528578
12723,37951077.89822507,0.03410103261046943,0.030316574851097094,33884034.40541266
12724,37951077.89822507,0.03410103261046943,0.030316574851097094,33884034.40541266
12725,4067043.492812413,0.0037844577593723304,0.0,0.0
12726,0.0,0.0,0.0,0.0
12727,4067043.492812413,0.0037844577593723304,0.0,0.0
12728,0.0,0.0,0.0,0.0
12729,0.0,0.0,0.0,0.0
12730,35521064.64528578,0.031883238554746514,0.031883238554746514,35521064.64528578
12731,0.0,0.0,0.0,0.0
12732,7582788.238005944,0.013028138490085765,0.0,0.0
12733,7582788.238005944,0.013028138490085765,0.0,0.0
12734,11731584.984816406,0.010552488525339887,0.0,0.0
12735,101627494.16173196,0.16146276319306702,0.0,0.0
12736,7582788.238005944,0.013028138490085765,0.0,0.0
12737,110941629.73947534,0.10370486722547359,0.09067672873538782,103358841.5014694
12738,153317738.8310147,0.20470308947013954,0.03543052801122102,41060120.50825255
12739,142748883.84486103,0.1969518421088683,0.03548907891580129,41121389.68312908
12740,109033199.2277024,0.09543235544373767,0.08487986691839779,97301614.24288599
12741,153317738.8310147,0.20470308947013954,0.03543052801122102,41060120.50825255
12742,112257618.32276213,0.16927256145891853,0.0,0.0
12743,153317738.8310147,0.20470308947013954,0.03543052801122102,41060120.50825255
12744,56085634.63875874,0.04837550658341594,0.0,0.0
12745,56085634.63875874,0.04837550658341594,0.0,0.0
12746,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12747,56085634.63875874,0.04837550658341594,0.0,0.0
12748,56085634.63875874,0.04837550658341594,0.0,0.0
12749,56085634.63875874,0.04837550658341594,0.0,0.0
12750,28123408.410049345,0.03146865309933816,0.0184405146092524,20540620.1720434
12751,56085634.63875874,0.04837550658341594,0.0,0.0
12752,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12753,28123408.410049345,0.03146865309933816,0.0184405146092524,20540620.1720434
12754,7582788.238005944,0.013028138490085765,0.0,0.0
12755,28123408.410049345,0.03146865309933816,0.0184405146092524,20540620.1720434
12756,72736919.52240056,0.09251189674853669,0.031283570911944204,35558318.382159725
12757,72736919.52240056,0.09251189674853669,0.031283570911944204,35558318.382159725
12758,72736919.52240056,0.09251189674853669,0.031283570911944204,35558318.382159725
12759,56793656.41416719,0.05006025516197988,0.049345634605672234,55513664.83006053
12760,72736919.52240056,0.09251189674853669,0.031283570911944204,35558318.382159725
12761,37178601.14024083,0.06122832583659248,0.0,0.0
12762,11199571.243649306,0.009643555691190086,0.008928935134882444,9919579.659542648
12763,11199571.243649306,0.009643555691190086,0.008928935134882444,9919579.659542648
12764,37178601.14024083,0.06122832583659248,0.0,0.0
12765,11199571.243649306,0.009643555691190086,0.008928935134882444,9919579.659542648
12766,56793656.41416719,0.05006025516197988,0.049345634605672234,55513664.83006053
12767,11199571.243649306,0.009643555691190086,0.008928935134882444,9919579.659542648
12768,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12769,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12770,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12771,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12772,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12773,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12774,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12775,24607663.664855815,0.02222497236862473,0.0184405146092524,20540620.1720434
12776,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12777,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12778,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12779,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12780,101627494.16173196,0.16146276319306702,0.0,0.0
12781,101627494.16173196,0.16146276319306702,0.0,0.0
12782,101627494.16173196,0.16146276319306702,0.0,0.0
12783,7582788.238005944,0.013028138490085765,0.0,0.0
12784,101627494.16173196,0.16146276319306702,0.0,0.0
12785,101627494.16173196,0.16146276319306702,0.0,0.0
12786,17502367.897548594,0.02195707362496821,0.008928935134882444,9919579.659542648
12787,17502367.897548594,0.02195707362496821,0.008928935134882444,9919579.659542648
12788,101627494.16173196,0.16146276319306702,0.0,0.0
12789,17502367.897548594,0.02195707362496821,0.008928935134882444,9919579.659542648
12790,7582788.238005944,0.013028138490085765,0.0,0.0
12791,17502367.897548594,0.02195707362496821,0.008928935134882444,9919579.659542648
12792,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12793,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12794,4067043.492812413,0.0037844577593723304,0.0,0.0
12795,607966570.3510165,0.9498851317331583,0.0,0.0
12796,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12797,0.0,0.0,0.0,0.0
12798,611212675.3336093,0.9516198829616068,0.0,0.0
12799,607966570.3510165,0.9498851317331583,0.0,0.0
12800,4067043.492812413,0.0037844577593723304,0.0,0.0
12801,611212675.3336093,0.9516198829616068,0.0,0.0
12802,611212675.3336093,0.9516198829616068,0.0,0.0
12803,611212675.3336093,0.9516198829616068,0.0,0.0
12804,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12805,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12806,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12807,141336140.9282616,0.1233418421943662,0.1233418421943662,141336140.9282616
12808,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12809,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12810,142616132.51236826,0.12405646275067383,0.1233418421943662,141336140.9282616
12811,142616132.51236826,0.12405646275067383,0.1233418421943662,141336140.9282616
12812,147281898.9263945,0.13480331698080256,0.12177517849071678,139699110.68838856
12813,141336140.9282616,0.1233418421943662,0.1233418421943662,141336140.9282616
12814,142616132.51236826,0.12405646275067383,0.1233418421943662,141336140.9282616
12815,142616132.51236826,0.12405646275067383,0.1233418421943662,141336140.9282616
12816,83429585.750585,0.08734463026736156,0.057679451995903096,65636124.61517862
12817,83429585.750585,0.08734463026736156,0.057679451995903096,65636124.61517862
12818,55549762.78217194,0.053387507983090665,0.013278557884386585,15331032.885658989
12819,86249612.16372123,0.09218028271884735,0.057235153755283354,65171870.76559834
12820,83429585.750585,0.08734463026736156,0.057679451995903096,65636124.61517862
12821,17793461.135406382,0.029665178271458457,0.0,0.0
12822,40218729.896512955,0.040108950098704084,0.0,0.0
12823,21077741.398122884,0.034945128963564,0.0,0.0
12824,40218729.896512955,0.040108950098704084,0.0,0.0
12825,40218729.896512955,0.040108950098704084,0.0,0.0
12826,55549762.78217194,0.053387507983090665,0.013278557884386585,15331032.885658989
12827,40218729.896512955,0.040108950098704084,0.0,0.0
12828,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12829,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12830,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12831,11918114.439278176,0.011117839699831726,0.01049559883853186,11556609.899415765
12832,2530523.4442907013,0.0013429792368223408,0.0,0.0
12833,29470871.23540844,0.026514380249452046,0.026514380249452046,29470871.23540844
12834,30725868.979688443,0.026912936643924832,0.024947716545802627,27833840.99553533
12835,30725868.979688443,0.026912936643924832,0.024947716545802627,27833840.99553533
12836,30364364.43982603,0.026290695782624968,0.024947716545802627,27833840.99553533
12837,29832375.775270853,0.02713662111075191,0.026514380249452046,29470871.23540844
12838,2892027.984153113,0.0019652200981222063,0.0,0.0
12839,30725868.979688443,0.026912936643924832,0.024947716545802627,27833840.99553533
12840,19884572.66582104,0.0176048213951219,0.0,0.0
12841,19884572.66582104,0.0176048213951219,0.0,0.0
12842,8789859.789968573,0.013679970221199635,0.0,0.0
12843,19884572.66582104,0.0176048213951219,0.0,0.0
12844,19884572.66582104,0.0176048213951219,0.0,0.0
12845,36416359.48129065,0.03211894833339956,0.01451412693827766,16531786.815469611
12846,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12847,36416359.48129065,0.03211894833339956,0.01451412693827766,16531786.815469611
12848,63096453.06806647,0.062373773095758,0.049345634605672234,55513664.83006053
12849,56793656.41416719,0.05006025516197988,0.049345634605672234,55513664.83006053
12850,0.0,0.0,0.0,0.0
12851,57150695.069933645,0.050912298309321646,0.050912298309321646,57150695.069933645
12852,46776310.579059064,0.04181837712828526,0.04181837712828526,46776310.579059064
12853,46776310.579059064,0.04181837712828526,0.04181837712828526,46776310.579059064
12854,46776310.579059064,0.04181837712828526,0.04181837712828526,46776310.579059064
12855,52722068.57719189,0.05327985191472161,0.04025171342463584,45139280.339185946
12856,46776310.579059064,0.04181837712828526,0.04181837712828526,46776310.579059064
12857,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12858,7582788.238005944,0.013028138490085765,0.0,0.0
12859,7582788.238005944,0.013028138490085765,0.0,0.0
12860,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12861,7582788.238005944,0.013028138490085765,0.0,0.0
12862,52722068.57719189,0.05327985191472161,0.04025171342463584,45139280.339185946
12863,7582788.238005944,0.013028138490085765,0.0,0.0
12864,7582788.238005944,0.013028138490085765,0.0,0.0
12865,7582788.238005944,0.013028138490085765,0.0,0.0
12866,4067043.492812413,0.0037844577593723304,0.0,0.0
12867,33339885.146895844,0.055258145128664275,0.0,0.0
12868,7582788.238005944,0.013028138490085765,0.0,0.0
12869,220713811.9045209,0.19667734414492058,0.1836492056548348,213131023.66651496
12870,242770962.9768592,0.23399470671896888,0.1770018103618562,206184972.8473705
12871,239586127.1691429,0.23231850639510077,0.17706036126643648,206246242.02224705
12872,213850838.5854105,0.18423031298924478,0.18044585522987244,209783795.09259808
12873,242770962.9768592,0.23399470671896888,0.1770018103618562,206184972.8473705
12874,36585990.129488714,0.05699289635711269,0.0,0.0
12875,242770962.9768592,0.23399470671896888,0.1770018103618562,206184972.8473705
12876,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12877,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12878,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12879,22177650.41191652,0.020007178312901816,0.020007178312901816,22177650.41191652
12880,14157951.377800522,0.010871668190260288,0.0084966210221599,9439800.430849664
12881,0.0,0.0,0.0,0.0
12882,4718150.946950858,0.0023750471681003886,0.0,0.0
12883,4718150.946950858,0.0023750471681003886,0.0,0.0
12884,4718150.946950858,0.0023750471681003886,0.0,0.0
12885,0.0,0.0,0.0,0.0
12886,14157951.377800522,0.010871668190260288,0.0084966210221599,9439800.430849664
12887,4718150.946950858,0.0023750471681003886,0.0,0.0
12888,232761042.99549457,0.21706602093985955,0.17838672492294497,207632179.16352072
12889,232761042.99549457,0.21706602093985955,0.17838672492294497,207632179.16352072
12890,228709920.5616436,0.21333185388650897,0.17838672492294497,207632179.16352072
12891,217198067.1593274,0.18743366341420714,0.1836492056548348,213131023.66651496
12892,232761042.99549457,0.21706602093985955,0.17838672492294497,207632179.16352072
12893,25128863.831973843,0.03867929601691457,0.0,0.0
12894,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12895,13986623.15235506,0.012713392894254775,0.008928935134882444,9919579.659542648
12896,21077741.398122884,0.034945128963564,0.0,0.0
12897,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12898,214768053.90638813,0.18521586935848422,0.18521586935848422,214768053.90638813
12899,11556609.899415765,0.01049559883853186,0.01049559883853186,11556609.899415765
12900,21064626.669115633,0.019223598379256947,0.0,0.0
12901,21064626.669115633,0.019223598379256947,0.0,0.0
12902,21064626.669115633,0.019223598379256947,0.0,0.0
12903,28983926.36646057,0.03216162747958767,0.0,0.0
12904,8062567.466698929,0.01346045260280831,0.0004323141127225448,479779.22869298473
12905,21064626.669115633,0.019223598379256947,0.0,0.0
