,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
12015,0.0,0.0,0.0,2150130278.3195305,283931519.89599556,1.3423260651256899
12016,0.0,0.0,0.0,1587286025.9620476,283931519.89599556,1.3688451252736122
12017,0.0,0.0,0.0,665919013.7639694,283931519.89599556,0.6250266510269411
12018,0.0,0.0,0.0,1920339233.4519198,283931519.89599556,1.3520728462667957
12019,0.054579660124082274,51849870.423278935,0.0,275584965.2084034,283931519.89599556,0.2319766980876407
12020,0.012958031862135426,19073474.368096422,0.0,2335245010.043514,283931519.89599556,1.372813727807782
12021,0.0,0.0,0.0,2267051357.1445284,283931519.89599556,1.3244758881864374
12022,0.0,0.0,0.0,692747841.0933634,283931519.89599556,0.510095661169541
12023,0.002474607147751242,3698072.3944454943,0.0,2267774668.83558,283931519.89599556,1.3247821966573812
12024,0.004468489724645992,4275185.740680298,0.0,1827406391.2026527,283931519.89599556,1.3659556112983748
12025,0.012991974890867172,15794814.829525946,0.0,260114600.46449867,283931519.89599556,0.15751484600972587
12026,0.0,0.0,0.0,2174386318.482589,283931519.89599556,1.3611112654441095
12027,0.1974799676740046,195627688.2385279,0.0,510266889.01275575,283931519.89599556,0.4681538578646316
12028,0.0,0.0,0.0,2159170432.337592,283931519.89599556,1.349286611337414
12029,0.008182043232945073,9272096.886618445,0.0,2065020448.507921,283931519.89599556,1.3268645788500388
12030,0.008516342623767728,7675837.535378135,0.0,86754195.68836664,283931519.89599556,0.07540236990339616
12031,0.0,0.0,0.0,2148305976.010683,283931519.89599556,1.3408447590395765
12032,0.0,0.0,0.0,12120965.260364272,283931519.89599556,0.006186789872554492
12033,0.0013871415917768616,1706758.0318075158,0.0,2059182710.9068227,283931519.89599556,1.4000047381350815
12034,0.0,0.0,0.0,2181300394.6689234,283931519.89599556,1.358449760925881
12035,0.0,0.0,0.0,175350434.93986797,283931519.89599556,0.17051434335155816
12036,0.0,0.0,0.0,2422467595.8655715,283931519.89599556,1.4447800932996366
12037,0.0,0.0,0.0,192815524.6285835,283931519.89599556,0.1409546978113301
12038,0.0,0.0,0.0,31080704.076205995,283931519.89599556,0.027651434273574717
12039,0.2456875670575844,293395699.4129882,0.0,312091268.48996025,283931519.89599556,0.26060563051121965
12040,0.0,0.0,0.0,130700733.53133017,283931519.89599556,0.09194974617939908
12041,0.01674099517279521,16090095.84179665,0.0,251416023.26926726,283931519.89599556,0.18940082855629825
12042,0.0,0.0,0.0,310050672.82873905,283931519.89599556,0.2223180769823459
12043,0.0,0.0,0.0,963491937.6317661,283931519.89599556,0.7068832942940704
12044,0.0,0.0,0.0,1616326229.388466,283931519.89599556,1.3562479806502465
12045,0.0,0.0,0.0,2012508215.188073,283931519.89599556,1.4295605448333097
12046,0.14910703903986544,140814895.46831715,0.0,172958805.1472535,283931519.89599556,0.18154800591654527
12047,0.0,0.0,0.0,45855961.40591523,283931519.89599556,0.03184134142445136
12048,0.0,0.0,0.0,2289847322.568214,283931519.89599556,1.341091962044392
12049,0.011239375118802223,12906723.606180362,0.0,2155451031.4921527,283931519.89599556,1.3474875647712121
12050,0.01380381597675798,15958892.010378769,0.0,1838297642.665326,283931519.89599556,1.3717411799535344
12051,0.0,0.0,0.0,2152559354.6746173,283931519.89599556,1.3441493750993896
12052,0.0,0.0,0.0,13053265.23422795,283931519.89599556,0.012067261921705022
12053,0.0,0.0,0.0,327873548.0997226,283931519.89599556,0.24466048695824477
12054,0.04250302565400907,49907891.08726275,0.0,70198856.24084416,283931519.89599556,0.053260209673011
12055,0.0,0.0,0.0,2389870880.138369,283931519.89599556,1.4033580139040387
12056,0.0,0.0,0.0,273252723.5410766,283931519.89599556,0.20219733791804226
12057,0.0,0.0,0.0,1894788335.9046955,283931519.89599556,1.3304934741377605
12058,0.0,0.0,0.0,1938740634.6301854,283931519.89599556,1.3379874813758161
